gene_symbol,count
LOC101928160 /// ZNF707,2
ZNF428,2
DSCC1,2
IRS2,2
RAB11B-AS1,2
LINC01225,2
MFSD7,2
CLLU1 /// LOC100507616,2
FIP1L1,2
MGAT5B,2
RP11-533E19.7,2
LOC101928682,2
PODN,2
EXOSC10,2
F2RL1,2
KRT73,2
DMXL1,2
CAMKMT,2
ANXA7,2
PUS7L,2
RNF103,2
CPSF1 /// MIR1234 /// MIR6849 /// MIR939,2
ZNF106,2
MTERF2,2
EPN1,2
PSMD6-AS2,2
HPX,2
ACSM1,2
SF3B6,2
SLC25A4,2
MOCS2,2
GLIDR,2
GCFC2,2
GANAB,2
NEFH,2
ANKRD17,2
SMOC1,2
ABCC11,2
CHST12,2
FUT3,2
OSBPL3,2
ZC3H3,2
PDSS1,2
UGT1A1 /// UGT1A10 /// UGT1A4 /// UGT1A6 /// UGT1A8 /// UGT1A9,2
LOC283070,2
UTP6,2
MID2,2
SPATA7,2
CCKBR,2
MIR6716 /// PHLDB1,2
TRAPPC3,2
SPRR1A,2
FAM20B,2
C12orf76,2
TMEM168,2
LOC100129722,2
HAS2,2
MRPS26,2
SOX17,2
LOC400590,2
LARS2,2
WNT5A,2
APTR,2
SMPDL3B,2
C16orf62,2
POLN,2
DOCK7,2
KLF15,2
C10orf54,2
CENPT,2
LOC100240728,2
CELSR3,2
LOC339874,2
MSTO1,2
PSMA5,2
LOC340107,2
RAVER2,2
LACE1,2
GSTO1,2
DEF8,2
SNW1,2
GPSM3,2
RTN1,2
C12orf42,2
ZNF594,2
MBD3L1,2
FOXD2-AS1,2
SEC14L4,2
CAPRIN2,2
DNTTIP1,2
C22orf39,2
NDUFB1,2
KIF22,2
IRAK1,2
RPL27A /// SNORA45A,2
ZNF718,2
RBM27,2
CCDC30,2
GPR116,2
FCER1A,2
HCN1,2
ADSS,2
MIR142,2
SYT13,2
ZDHHC13,2
TAF13,2
ANKFN1,2
DLG2,2
CORO1C,2
FBRS,2
LOC730102,2
C8orf74,2
DISC1 /// TSNAX-DISC1,2
CHKB-AS1,2
PAX5,2
ISPD-AS1,2
LOC101926913,2
RITA1,2
MAPK6,2
PTK2B,2
FAM133B /// FAM133DP,2
LDHB,2
UNC13A,2
MGC16275,2
ARHGAP6,2
ZNF561 /// ZNF562,2
ZNF17,2
STX11,2
SCN7A,2
SC5D,2
TNS4,2
CCDC25,2
RAF1,2
SLCO4C1,2
RFX1,2
HLA-DRB6,2
CYP2C8,2
GCAT,2
CAPN5,2
TSC2,2
AP5Z1 /// MIR4656,2
NFKBIZ,2
DPYSL5,2
COQ4,2
TMEM246,2
TBC1D12,2
MT1G,2
HOXD9,2
UTS2,2
CD99,2
PAX6,2
CD2AP,2
PCDHGC4,2
C9orf89,2
LOC101928781,2
OPRL1,2
FYCO1,2
NIPSNAP3B,2
DDR1-AS1,2
LOC101927057 /// OMG,2
NMRK1,2
ASAH2B,2
SVOP,2
SUPT16H,2
IGSF1,2
CYP4A11,2
SMLR1,2
ADCY7,2
KLRG2,2
GTF3C1,2
C2orf27A,2
ZNF446,2
LOC101928457,2
ACSS3,2
LINC00441,2
LOC100630923,2
CES3,2
ITGAX,2
LOC100272217,2
IL7R,2
SLFNL1,2
RNLS,2
ZNF781,2
MRPL9,2
ZNF638,2
MED19,2
LOC101927458 /// LPHN2,2
WARS,2
SNX9,2
GNN,2
FGF4,2
RETNLB,2
LOC101929747,2
USP51,2
TAGLN2,2
ANP32B,2
DGKA,2
JAKMIP2,2
TEFM,2
CEACAM5,2
DENND4A,2
MGP,2
CREB3L1,2
MBNL1-AS1,2
INO80B /// INO80B-WBP1,2
TLR8,2
NASP,2
PGRMC2,2
PYROXD2,2
KIF1C,2
GPBP1,2
TSHZ3,2
RNF152,2
EMC7,2
MDGA2,2
PNLIPRP1,2
GALNS,2
VWA5B2,2
ELMOD1 /// LOC643923,2
FIZ1,2
LOC100507634,2
COA5,2
SDHB,2
RASSF9,2
STRAP,2
TFIP11,2
DGCR12,2
DNAJB6 /// TMEM135,2
TMEM200C,2
HSPA1L,2
PTMA,2
GCC2,2
PCNT,2
REEP3,2
MTR,2
CEACAM21,2
TMEM198,2
CASP8AP2,2
ZRSR2,2
MYRIP,2
TRIM5,2
TMEM87B,2
C19orf43,2
PROSER2-AS1,2
LINC00628,2
PLCXD3,2
IMPACT,2
AMFR,2
ZCCHC24,2
SACS-AS1,2
CAMSAP3,2
HLA-A,2
PLEKHM1,2
MYH8,2
CFHR3,2
SSMEM1,2
MFSD2A,2
MARVELD1,2
RBMX2,2
KDM3A,2
ADPGK,2
C15orf62,2
MGC50722,2
PSMD9,2
NUDT22,2
LOC727820,2
SENP7,2
POFUT1,2
RP9,2
TXN,2
LRTM1,2
PIDD1,2
ZNF865,2
EPHB3,2
LOC339803,2
LOC441461,2
G6PC,2
SSTR3,2
TUSC7,2
ZNF274,2
FAM13A-AS1,2
PRDM8,2
PGAP3,2
LOC151760,2
MIR3658 /// UCK2,2
TSHZ1,2
OSBPL11,2
PRSS3,2
BLK,2
HSPA5,2
TECR,2
GRPEL1,2
TMEM167A,2
DPP3,2
LOC400655,2
FSTL1,2
TFEB,2
AMBP,2
RIBC1,2
FBXO8,2
HOXB13,2
GCSH /// LOC101060817,2
IPO11 /// IPO11-LRRC70,2
KIAA1652,2
KDELR1,2
PLIN2,2
CXCL12,2
SERHL2,2
DKFZP761C1711,2
SFXN2,2
MTIF3,2
GDPD5,2
WDFY1,2
FRMD5,2
TMEM121,2
FXYD2,2
GLYATL1 /// LOC100287413,2
TRAP1,2
SRPX2,2
BUD31,2
YTHDF2,2
DENND2D,2
IGF2BP2,2
RCC1,2
C5orf51,2
UBALD2,2
SEPT10,2
SIRPG,2
MRPL44,2
LRRC75B,2
C16orf45,2
TRIM61,2
ZC3HAV1L,2
RASAL1,2
PRELID1,2
RRP36,2
INO80,2
FAM3A,2
CRTC3,2
NUDCD1,2
CYB5R4,2
KIAA0125,2
ANKRD36,2
AF070581,2
TMEM126B,2
LHX2,2
TAF3,2
EED,2
FBXW11,2
RNF168,2
CAPN1,2
GABBR1,2
LOC100130111,2
PIH2,2
TCTN2,2
AIP,2
CACNG6,2
LOC286059,2
SCML1,2
LRRK1,2
CUL1,2
OTOF,2
GTSF1L,2
ASB6,2
SFMBT1,2
UGT8,2
NOL4,2
TTC33,2
ACBD3,2
MAGOHB,2
CST11,2
LGR5,2
SNAPC4,2
LOC100506127,2
ANAPC10,2
KLHL12,2
LINC00942,2
GPRIN1,2
RSU1P2,2
ZNF202,2
BRF2,2
LAMC1,2
C9orf41,2
PTPLB,2
TIMM8A,2
CTSZ,2
APBA3,2
COL4A2,2
YAF2,2
AEBP2,2
OPTN,2
CDH15,2
FCGR2A,2
STEAP3,2
ENTPD2,2
PCDHB4,2
RP11-443B7.1,2
POU3F2,2
FLNB,2
BMP2,2
MMP19,2
DYNLL1-AS1,2
CEP290,2
DLG4,2
TARSL2,2
CDCA2,2
ABCD3,2
TRIM9,2
ZDHHC8,2
ALDH4A1,2
PES1,2
SHANK3,2
TTC21A,2
HOXA11-AS,2
STPG1,2
RAB11B,2
PLEK,2
KIF3A,2
FAM205B,2
APLF,2
FOXG1,2
ADSSL1,2
EMC4,2
LCOR,2
EIF3E,2
CDHR1,2
OLA1,2
LOC101928973,2
SLC29A1,2
CHRNB2,2
OR10A3,2
SAMD1,2
PA2G4,2
NIFK-AS1,2
DCLRE1B,2
COMMD2,2
C11orf80,2
SELO,2
MOV10L1,2
SYF2,2
CTIF,2
WDR52,2
PRX,2
GUCA1B,2
GLUD2,2
DBP,2
LPAR6,2
DDX60L,2
DNAJB1,2
MAP2,2
EEF2K /// LOC101930123,2
CPLX3,2
RAD51-AS1,2
LTK,2
CCND3,2
TNIP1,2
GOT1L1,2
CTPS2,2
APIP,2
FUT8-AS1,2
GPATCH11,2
SEC11C,2
ZPLD1,2
KRT19,2
KIAA0226L,2
LOC102724200 /// TRAPPC10,2
STARD13,2
CHST1,2
PKM,2
SRPR,2
LOC728099,2
PCDHB3,2
KLF4,2
PLD4,2
STX4,2
C19orf60,2
MRPL52,2
TRMT2B,2
C8orf34,2
LILRB4,2
NOM1,2
PPP1R15A,2
WDR7,2
VPS16,2
PKIA,2
AHCYL2,2
HSFY1 /// HSFY2,2
SDC3,2
XRRA1,2
BEND5,2
C9orf66,2
FAM73A,2
DNAJA3,2
TRPV3,2
FCHSD2,2
TTC30B,2
MAP2K4,2
UTP11L,2
APBA1,2
LOC101929148,2
LOC283674,2
C10orf53,2
LINC01260,2
CTD-2124B8.2,2
MYBBP1A,2
HLA-DOB,2
HNRNPUL1,2
HSPA12A,2
LINC00161,2
URM1,2
TRIM46,2
TLX2,2
RNF26,2
C9orf84,2
SLC28A1,2
TMEM239,2
FAM217A,2
SREBF1,2
TBC1D24,2
ING2,2
GATAD2B,2
CEBPG,2
ZNF124,2
SLCO5A1,2
CHST13,2
TNFAIP1,2
DLX1,2
IGDCC3,2
REV3L,2
LINC00661,2
LINC00608,2
RBM7,2
CISD3,2
LOC100128176,2
LPAL2,2
DHTKD1,2
UBAP1,2
FRK,2
CSNK1G2,2
POLR1C,2
FAM174B,2
THEMIS,2
RWDD1,2
FAM71E2,2
TUFM,2
LOC101927085,2
IFIT5,2
ACTR8,2
LRSAM1,2
COG3,2
PEX11A,2
UPK1B,2
ADAP1,2
ODF4,2
C17orf89,2
HSBP1,2
ABCD4,2
SLC5A9,2
ZFP82,2
KIAA1161,2
CRKL,2
LOC100862671 /// SRCAP,2
NSUN5,2
BMP5,2
PIK3R3,2
C16orf87,2
EPHA8,2
GORASP1,2
SLC28A2,2
LAMC3,2
PHPT1,2
PRELID2,2
FPR2,2
DSG3,2
C11orf70,2
KDM3B,2
SEMA4G,2
RP11-214K3.20,2
MYCNOS,2
KLF3-AS1,2
CHKB-CPT1B /// CPT1B,2
PTPLA,2
HERC6,2
VPS36,2
DAPK2,2
PLA2G16,2
ZNF738,2
GRAP,2
TBC1D25,2
KIAA1524,2
CACNA1H,2
HSPA1A /// HSPA1B,2
ZNF562,2
KIAA1551,2
CHCHD3,2
C20orf166-AS1,2
ZNF321P /// ZNF816-ZNF321P,2
COL9A2,2
SPAST,2
POLR2K,2
PLAGL2,2
KLF2,2
KLC4,2
TARP,2
PLCXD2,2
PMS2 /// PMS2CL,2
VPS29,2
PNPO,2
PARP8,2
MCUR1,2
NUP93,2
NDUFB4,2
ABHD13,2
MBTPS1,2
FBXO44,2
ZNF826P,2
MPP2,2
BNIP3L,2
CD4,2
IGSF9B,2
AK055458,2
PGF,2
LOC101927204,2
SDR42E1,2
NRIP1,2
TRIB3,2
PSG11 /// PSG3,2
UBAC2-AS1,2
RAB22A,2
SHC4,2
EMR2,2
RTN3,2
TWISTNB,2
IL1A,2
LOC100499489,2
SNHG16 /// SNORD1A /// SNORD1C,2
ARMC7,2
MAN1C1,2
RBMXL2,2
RTN2,2
COG6,2
RPL21 /// RPL21P28 /// SNORA27 /// SNORD102,2
NFKBIA,2
DTNB,2
COL9A1,2
LINC01278,2
IGFN1,2
FIBIN,2
LHFP,2
POLB,2
ERMP1,2
CMTM1,2
STAT6,2
MAPKAPK3,2
PNPLA3,2
TBC1D20,2
TJP1,2
ZNF330,2
APOA1,2
ABCB1,2
CERS1 /// GDF1,2
XCL1,2
ABTB2,2
LINC00824,2
LOC646762,2
CAP1,2
EGOT,2
THAP7-AS1,2
BAZ1A,2
SERPINB5,2
ARHGEF4 /// LOC101930241,2
LHX6,2
WDPCP,2
P2RY12,2
MROH2A,2
CTH,2
RGMA,2
ZNF141,2
LOC100506655,2
CCDC120,2
COX2,2
PITPNM3,2
ZNF29P,2
PAXBP1-AS1,2
FTH1,2
ZNF99,2
FAM27E2 /// FAM27E3,2
MAGEE1,2
KIAA0907,2
LINC00606,2
LMBRD1,2
SMAD1,2
TRMT10B,2
B3GALT2,2
MAT2A,2
SPX,2
ZSCAN10,2
SNRPB2,2
SMARCD1,2
DCP1A,2
ANKRD22,2
PFDN5,2
ZNF425,2
VSIG1,2
REG3A,2
IPO8,2
HTR6,2
APOC2 /// APOC4 /// APOC4-APOC2,2
TRAF3IP1,2
RSAD2,2
TKTL1,2
B3GNTL1,2
PPP2CB,2
E2F1,2
SH3BP4,2
SLC45A4,2
VAMP5,2
RYR2,2
C14orf180,2
KCNJ6,2
BCL2L2,2
METTL22,2
SLC26A3,2
LOC645321,2
C2CD2L,2
GPSM1,2
ERLIN1,2
NTNG1,2
BCDIN3D-AS1,2
VGLL4,2
LOC100506469,2
S100A8,2
NLRP12,2
AGPAT1,2
EPS15,2
ACP6,2
DUS3L,2
LOC388692,2
ACKR3,2
C1RL-AS1,2
MLANA,2
RNASEL,2
IGFBP1,2
SEC61A1,2
ACADL,2
TULP3,2
LIN52,2
NPR1,2
IL1R1,2
SHH,2
FBXO24,2
TEX264,2
TRIM32,2
PSMB8-AS1,2
SLC4A9,2
RAD21L1,2
NTAN1,2
RNF212,2
C1orf168,2
LINC00900,2
LOC728175,2
GPR156,2
PDSS2,2
FAM71A,2
SCOC,2
RS1,2
LOC101927760,2
HIPK1-AS1,2
DLGAP1-AS1,2
ZNF616,2
ALDH3B2,2
GCN1L1,2
PMAIP1,2
DNAJC11,2
GBA2,2
PCSK2,2
RHOD,2
AX746903 /// PDE5A,2
C21orf59,2
ATP5F1,2
SPATA33,2
ZNF880,2
NUDT12,2
COX19,2
GVINP1,2
FYTTD1,2
C9orf3,2
CFC1,2
ACOX3,2
CRAT,2
CSH1 /// CSH2 /// CSHL1 /// GH1,2
MEIS3,2
C10orf88,2
LOC101927870,2
OR1J4,2
GPR176,2
MME,2
TMEM41A,2
FKBP3,2
ADRB3,2
FAM53B,2
CEMIP,2
H2BFXP,2
RNF31,2
MAGEC2,2
JAM2,2
SCN2A,2
DLX2,2
FZD5,2
FAM65C,2
ZNF550,2
FENDRR,2
POLR2E,2
DHX57,2
TRHDE-AS1,2
FMO2,2
IHH,2
KIF2C,2
LOC101928343,2
LOC399900,2
MIR6805 /// RPL28,2
HUNK,2
LAMTOR5,2
UBE2R2,2
CENPL,2
NFAM1,2
KIAA0040,2
CSPG5,2
IGHA1 /// IGHG1 /// IGHM /// IGHV3-23 /// IGHV4-31,2
ZNF598,2
LRBA,2
DZANK1,2
ENPP4,2
GTF3C5,2
LOC100129129,2
SELPLG,2
ZSCAN2,2
LINC00460,2
UBA2,2
HIST1H3A /// HIST1H3B /// HIST1H3C /// HIST1H3D /// HIST1H3E /// HIST1H3F /// HIST1H3G /// HIST1H3H /// HIST1H3I /// HIST1H3J,2
NOS3,2
THOC5,2
PLXNB2,2
B3GALT4,2
FBXO33,2
VPS45,2
ITM2B,2
MAGOH2,2
SULT1E1,2
FAM60A,2
PI3,2
TGFBR3,2
SEC61B,2
CDHR3,2
ASRGL1,2
ZNF180,2
CCDC124,2
ATPAF1,2
ZC3H18,2
LFNG,2
ZNF233,2
TNNT2,2
ASPA,2
TUBB4B,2
CTAG2,2
KDM8,2
LOC644794,2
PEX19,2
NLRC4,2
CELA2A /// CELA2B,2
SCOC-AS1,2
NDC1,2
LOC100506834,2
RIC8B,2
ACAP3,2
VCPKMT,2
RFC1,2
LYRM4,2
YWHAE,2
CHMP4A /// TM9SF1,2
GMFB,2
DIRAS1,2
EIF2B5,2
LOC100288911,2
AF075036 /// OR7D2,2
FXR2,2
OMD,2
MYCL,2
SERPINB3,2
PSMD6,2
SUPT3H,2
FLJ38717,2
NRAS,2
CRH,2
NUDT14,2
CXXC4,2
NOTCH1,2
RP1-39G22.7,2
SPRYD7,2
CYP17A1,2
LOC100190986,2
LOC101929857 /// SLX1A-SULT1A3 /// SLX1B-SULT1A4 /// SULT1A3 /// SULT1A4,2
CEACAM6,2
AURKB,2
TRPV2,2
GIPC3,2
BAALCOS,2
ZSCAN25,2
GPC3,2
RBCK1,2
FIBCD1,2
AK054708 /// RP11-547D24.1,2
PDE6B,2
NEK2,2
COX5A,2
FBXO18,2
LOC101928000,2
LINC01134,2
LOC286359,2
TESC,2
PCDHGC3,2
PCDH1,2
SCN1A,2
FOPNL,2
ELP5,2
DARS,2
PAQR8,2
KIAA0232,2
ARMCX5,2
SCPEP1,2
MAFG,2
CAMK2A,2
ARFIP1,2
FOXN1,2
KCNJ16,2
FLJ40288,2
ALAS2,2
SPATA24,2
ZNF316,2
WWC3,2
ATXN1L,2
AMDHD2 /// CEMP1,2
LRMP,2
YKT6,2
WDR31,2
KIAA0195 /// MIR6785,2
PARP15,2
KCTD14 /// NDUFC2-KCTD14,2
MIR7-3HG,2
SLC9A9,2
ERICH3,2
CX3CL1,2
TM4SF18,2
LOC100129034,2
ERICH5,2
LINC01020,2
NHP2L1,2
GLDN,2
BBIP1 /// LOC100130175,2
CCDC8,2
PECR,2
GFER,2
HTR3A,2
APOC2,2
B3GAT2,2
LMOD1,2
GBP5,2
OR10D1P,2
ACTL6B,2
SEH1L,2
APOC1,2
GJC2,2
NT5DC3,2
NUDT17,2
ADAMTS13,2
MAP3K5,2
TLR10,2
FAM26E,2
FAM168A,2
MYOM3,2
PCDHB6,2
LOC101928916 /// NNMT,2
VIM,2
SPAG8,2
ICK,2
ITGB2-AS1,2
MDM1,2
SLC34A3,2
HMCES,2
MPI,2
GMIP,2
CD200R1,2
EXTL3,2
ZBTB33,2
SCRG1,2
TTYH2,2
KRTAP5-AS1,2
CCDC85A,2
LOC145837,2
SLC6A16,2
TMEM72,2
NCL,2
ERN2,2
C11orf21,2
PLCG1,2
KHNYN,2
RTKN,2
CSH1 /// CSHL1 /// GH1 /// GH2,2
CCDC101,2
POLD3,2
LINC01192,2
NLGN4Y,2
SYNPO2L,2
KIFC3,2
BDNF-AS,2
ELF5,2
MIIP,2
ANGPTL4,2
ABCC10,2
MPPED2,2
ERCC2,2
SCAMP5,2
MUC8,2
MRPL2,2
BAP1,2
RAD21,2
GIPC2,2
NLGN3,2
ITM2A,2
RSL24D1,2
PRICKLE4 /// TOMM6,2
RP11-448A19.1,2
C9orf9,2
UBN1,2
PITX1,2
CHL1,2
POLDIP2,2
LRRC6,2
CACNA2D4,2
GDNF,2
FAM89B,2
IPMK,2
LYPLA1,2
C7orf73 /// LOC101930655 /// SLC13A4,2
MUC13,2
ITGA2,2
NKX6-3,2
AHNAK2,2
MSH5-SAPCD1 /// SAPCD1,2
DRD3,2
YARS,2
LINC00593,2
S100A6,2
ASNS,2
CNTN2,2
RFTN1,2
LINC00424,2
BFSP2-AS1,2
SLC44A4,2
CSF3R,2
HOXA10-HOXA9 /// HOXA9 /// MIR196B,2
GP5,2
LINC00964,2
VWA8-AS1,2
EP300,2
IGSF10,2
MPP6,2
RBM43,2
RRM1,2
SLC13A2,2
TSEN2,2
LOC101929728 /// SLC35E4,2
RPL23 /// SNORA21,2
CCDC69,2
LOC101928955,2
RCE1,2
TK1,2
GIPR,2
KIAA0485,2
LIPE,2
EXO5,2
TUBB1,2
AGTR1,2
MLYCD,2
USP19,2
NEB,2
C19orf47,2
XYLT1,2
PFKFB4,2
KLHL10,2
TBX6,2
ATP8B2,2
COX6A1,2
SRRD,2
CD79A,2
E2F4,2
SHQ1,2
TMEM150C,2
PHF10,2
TMEM156,2
ANAPC11,2
C5orf42,2
TBX10,2
ORAOV1,2
TXNRD2,2
HOXB9,2
NACC2,2
UBL7-AS1,2
RABEPK,2
LRP5,2
EML5,2
HOXD1,2
NAB2,2
LPAR2,2
OS9,2
SPATA32,2
TSPAN17,2
NOV,2
CERS5,2
RASGRP4,2
RPS21,2
SERTAD2,2
CAD,2
CCDC91,2
CCDC138,2
IBSP,2
KCTD13,2
LRP2,2
LOC100288490,2
ZNF248,2
LOC284661,2
RP11-10N23.4,2
LOC283177,2
PFN4,2
FAM193B,2
TBC1D8,2
COX7B,2
SYT15,2
GNA12,2
PAX4,2
SRD5A2,2
MAPRE1,2
LOC100996506,2
LOC729291,2
NCBP1,2
RBFA,2
MST4,2
HN1,2
ALS2CR12,2
PLEKHA5,2
NDUFA7,2
TELO2,2
MAGED2,2
LINC00184,2
FAM76A,2
LOC390705,2
GGA3,2
DDC,2
GAS2L3,2
VARS,2
FABP1,2
LOC100506844,2
LINC00408,2
FPR3,2
CPNE4,2
ADAM20,2
LOC729683,2
FAM107A,2
SLC41A3,2
CD93,2
MAMDC2-AS1,2
DEPTOR,2
NDUFA6,2
ABCA4,2
PLAU,2
PI15,2
GATA3-AS1,2
NDUFV2-AS1,2
CAMK2N2,2
SYCP3,2
LOC221122,2
RHCE /// RHD,2
ROPN1L,2
DRG2,2
RP1-223E5.4 /// SIRT5,2
GCNT7,2
WRAP53,2
ELOVL2,2
EDN3,2
LCNL1,2
SIRT2,2
ZNF544,2
ACVR1C,2
SUCLG1,2
KHK,2
KIAA0101,2
CCNA2,2
RFESD,2
DTL,2
HSPB6,2
SPATA2,2
CDH1,2
ST7-AS2,2
CA4,2
LOC101928388,2
ZNF229,2
CDKN3,2
NR2E3,2
DKFZP434A062,2
FLJ32255,2
DHX33,2
PTPMT1,2
APOBEC3F,2
SLX4,2
LINC00675,2
LGALS3,2
ITIH5,2
FAM160B1,2
APOL2,2
COL26A1,2
MAP3K4,2
DCAF4,2
KMT2B,2
FEM1A,2
MRPL12,2
GPR115,2
EIF4A2 /// MIR1248 /// SNORA4 /// SNORA63 /// SNORA81 /// SNORD2,2
FAM104B,2
FAM160A1,2
IL37,2
CCNK,2
TATDN2,2
C1orf145,2
PRSS12,2
SRSF12,2
ETF1,2
LOC441666,2
KIAA0020,2
C1QTNF5 /// MFRP,2
ARHGAP22,2
NXF3,2
ATP5H,2
TADA2B,2
LCMT2,2
ACAA1,2
CDO1,2
TULP4,2
SETD7,2
FGF2,2
MAK,2
ADCY10,2
RASGRP3,2
UPP2,2
TMEM222,2
CDC42BPG,2
TCL1A,2
ATP6V1A,2
OLIG2,2
FSBP /// RAD54B,2
SEC11A,2
PPP3CB-AS1,2
LPL,2
NDUFB10,2
CLPB,2
PENK,2
DUOXA1,2
MAT2B,2
LOC100505727,2
HIRIP3,2
ADH5,2
RP11-285A1.1,2
FGGY,2
ZNF701,2
ALPI,2
LINC00671,2
PITRM1,2
ARFGAP2,2
SLC40A1,2
P2RX6,2
CRX,2
LOC728485,2
NPRL2,2
HIST1H2BG /// HIST1H2BJ,2
PCDHB18,2
LDB1,2
FAM224A /// FAM224B,2
PROCA1,2
RNF144A,2
GATA6,2
FAM129B,2
ATRN,2
SLA2,2
ADAMTS10,2
MIPEPP3,2
PRDM6,2
PMS2P5 /// PMS2P9,2
LOC102723954 /// MESDC2,2
PLB1,2
LOC284669,2
WIBG,2
SNRNP48,2
FOXJ2,2
JRKL,2
FRG1B,2
TRAF6,2
FAM167A,2
MRPS18B,2
HNRNPUL2,2
ELAC1,2
IDH3G,2
CLEC12B,2
MUT,2
OXCT2,2
HPCAL4,2
MT1F,2
LOC283485,2
OR2H2,2
ZFPM1,2
LOC100506860,2
ASPN,2
TNFSF14,2
ANLN,2
ZNF365,2
ADAMTSL3,2
AC025442.3,2
EEF2,2
CCDC163P,2
ATP1A2,2
C4orf47,2
RRM2,2
TNP2,2
PRR26,2
ELMSAN1,2
RRP1B,2
EFTUD2,2
PIGR,2
SLC30A8,2
FABP4,2
SDPR,2
ADCY10P1,2
ADPRHL1,2
CXCL11,2
CCDC85C,2
GCDH,2
B3GAT3,2
FUBP3,2
TNK1,2
RBP4,2
LOC100506713,2
B4GALT5,2
MYH10,2
RSG1,2
NPHP4,2
ZNF830,2
HMGXB4,2
HOXB3,2
COL6A2,2
SETD9,2
BC015774 /// SEPT7P2,2
UNC45A,2
RIMS4,2
USP4,2
IL1RAPL1,2
ZNF449,2
TECTA,2
TMPRSS13,2
DLK1,2
TRPM8,2
COL6A6,2
PKD1L1,2
FADS2,2
AFAP1-AS1,2
RLTPR,2
ZNF611,2
LOC100506472,2
LOC100505609,2
IL11,2
FMO3,2
MEOX2,2
LOC100507494,2
PLRG1,2
EPHB4,2
HBE1,2
ERCC4,2
NUSAP1,2
KIF23,2
LYZ,2
NPTXR,2
S100B,2
LOC389831,2
VHL,2
C5orf15,2
CTDSP2,2
GAK,2
C1orf186 /// LOC100505650 /// LOC101929219,2
NSUN7,2
RBFADN,2
BRSK2,2
ADSL,2
AXL,2
PRDX3,2
LOC100506299,2
RCCD1,2
USP40,2
TMEM92,2
PIGQ,2
SETD6,2
TTF1,2
DGKG,2
LOC100131564,2
KIAA1257,2
DDX24,2
MIR1304 /// SNORA1 /// SNORA18 /// SNORA32 /// SNORA40 /// SNORA8 /// SNORD5 /// TAF1D,2
CCL13,2
SLU7,2
CXXC1,2
URGCP,2
C1orf101,2
PPM1B,2
HIST1H4H,2
PCSK7,2
ZNF276,2
LOC286114,2
ZNF146,2
LINC00925,2
GPR55,2
PCDHB13,2
AK5,2
ZFYVE9,2
TDO2,2
HGS,2
OGN,2
G6PC3,2
SHPK /// TRPV1,2
NOP9,2
TSKS,2
KLHL4,2
TXNRD3 /// TXNRD3NB,2
LRRC15,2
MAFB,2
CD96,2
ADAM11,2
MATN1-AS1,2
PAAF1,2
AQP6,2
KIAA0825,2
ZNF512,2
MIR600 /// MIR600HG,2
SESN2,2
ALDH5A1,2
SUOX,2
DKFZP434K028,2
ZNF320,2
SULT1A2,2
UBLCP1,2
LYAR,2
LINC00535,2
FTL,2
PCYT2,2
PROSER3,2
LOC100130370,2
APBA2,2
C21orf62,2
CLECL1,2
RHOC,2
MRPL55,2
KIAA1644,2
TMEM231,2
HMMR,2
GREM1,2
HMGXB3,2
GPANK1,2
USP3,2
RP11-16P6.1,2
RHEBL1,2
OR1Q1,2
ESRP1,2
RNH1,2
TMED9,2
AC013733.4,2
ASB12 /// MTMR8,2
SMC2,2
MTX3,2
FMNL1,2
LOC102724441 /// LOC102724951 /// LOC389831,2
RP11-194N12.2,2
PRO2949,2
RPL29,2
IZUMO4,2
CERCAM,2
BRK1,2
ALPK3,2
ARFGAP1,2
SLC25A6,2
PRMT8,2
LYVE1,2
LOC254896 /// TNFRSF10C,2
BVES,2
DEPDC4,2
BCRP3,2
RP11-85A1.3,2
ZNF414,2
STIP1,2
TATDN3,2
FGFRL1,2
NEXN,2
NDUFS4,2
CCDC28B,2
PLEKHA1,2
MAN1B1,2
CAMK1G,2
CCDC42B,2
RNF135,2
PTPN7,2
DENND3,2
ZKSCAN8,2
SMIM12,2
VWA9,2
MARCH10,2
ALYREF,2
C20orf194,2
OFD1,2
GPR22,2
INTS3,2
RTDR1,2
NMRAL1,2
GPAM,2
RNPS1,2
GRM2,2
SOX10,2
OPRK1,2
MIR143HG,2
B4GALNT1,2
TXNDC15,2
AFTPH,2
C11orf71,2
PDHB,2
ITGA7,2
PLAC9,2
CDC6,2
TTC9B,2
CCNE2,2
PLCB2,2
SEZ6,2
ROCK2,2
ANKRD29,2
ZNF595,2
SLC37A4,2
NAGLU,2
YTHDF3,2
DDX46,2
ATAD1,2
OVOL2,2
MIR137 /// MIR137HG /// MIR2682,2
SFRP2,2
KLHL1,2
MTMR11,2
ZNF441,2
LPAR3,2
C1S,2
LSM3,2
HLA-DPB1,2
LOC339988,2
MIR194-2,2
NGB,2
SNAI3-AS1,2
GALNT18,2
LOC100505902 /// LOC285389,2
TCF20,2
PELI1,2
GSAP,2
DUSP7,2
MIR6132 /// ST7 /// ST7-OT3,2
ATAD3A /// ATAD3B,2
TMX3,2
CHST5,2
PSTK,2
ORF1,2
CENPBD1,2
PPP1R1A,2
CDKL5,2
ZWILCH,2
ASB7,2
ZNF787,2
BHLHE40,2
PIAS4,2
PCGF1,2
ANO6,2
ERVW-1,2
FTCDNL1,2
PPIA,2
GPR114,2
C6orf141,2
KCNG3,2
PRSS33,2
ZSCAN23,2
RP11-209D14.2,2
RUNDC3A,2
